"Datetime","count"
2022_04_14_09_49_46,7
2022_04_14_09_51_46,5
2022_04_14_09_53_47,6
2022_04_14_09_57_50,8
2022_04_14_09_59_50,9
2022_04_14_10_01_52,5
2022_04_14_10_05_54,8
2022_04_14_10_07_54,7
2022_04_14_10_11_56,6
2022_04_14_10_13_57,8
2022_04_14_10_15_58,8
2022_04_14_10_17_59,8
2022_04_14_10_22_01,7
2022_04_14_10_26_03,7
2022_04_14_10_28_04,7
2022_04_14_10_34_07,11
2022_04_14_10_42_11,10
2022_04_14_10_44_13,6
2022_04_14_10_46_13,6
2022_04_14_10_48_15,6
2022_04_14_10_50_16,5
2022_04_14_10_54_18,7
2022_04_14_10_56_19,2
2022_04_14_10_58_21,3
2022_04_14_11_00_22,2
2022_04_14_11_02_23,0
2022_04_14_11_04_24,1
2022_04_14_11_06_25,1
2022_04_14_11_08_25,2
2022_04_14_11_10_26,2
2022_04_14_11_12_27,0
2022_04_14_11_14_28,2
2022_04_14_11_16_30,1
2022_04_14_11_18_31,1
2022_04_14_11_20_32,0
2022_04_14_11_22_33,1
2022_04_14_11_24_34,0
2022_04_14_11_32_39,0
2022_04_14_11_34_41,2
2022_04_14_11_36_42,0
2022_04_14_11_38_43,2
2022_04_14_11_40_45,2
2022_04_14_11_42_46,0
2022_04_14_11_46_48,2
2022_04_14_11_48_49,0
2022_04_14_11_52_52,0
2022_04_14_11_56_53,1
2022_04_14_12_00_56,0
2022_04_14_12_02_56,0
2022_04_14_12_06_58,0
2022_04_14_12_11_01,1
2022_04_14_12_13_02,1
2022_04_14_12_17_05,0
2022_04_14_12_19_05,0
2022_04_14_12_23_07,1
2022_04_14_12_25_08,1
2022_04_14_12_29_11,1
2022_04_14_12_31_12,0
2022_04_14_12_33_13,0
2022_04_14_12_35_15,1
2022_04_14_12_37_16,1
2022_04_14_12_39_16,0
2022_04_14_12_41_17,0
2022_04_14_12_43_18,2
2022_04_14_12_45_19,1
2022_04_14_12_47_21,0
2022_04_14_12_49_22,0
2022_04_14_12_51_22,3
2022_04_14_12_53_24,0
2022_04_14_12_57_25,0
2022_04_14_13_01_27,1
2022_04_14_13_03_29,1
2022_04_14_13_05_29,0
2022_04_14_13_07_30,0
2022_04_14_13_09_32,2
2022_04_14_13_11_33,0
2022_04_14_13_13_33,0
2022_04_14_13_15_34,1
2022_04_14_13_17_35,0
2022_04_14_13_19_36,0
2022_04_14_13_21_37,1
2022_04_14_13_23_37,0
2022_04_14_13_25_38,0
2022_04_14_13_27_39,0
2022_04_14_13_31_41,0
2022_04_14_13_35_44,1
2022_04_14_13_37_45,1
2022_04_14_13_41_48,1
2022_04_14_13_43_49,0
2022_04_14_13_45_50,1
2022_04_14_13_47_51,2
2022_04_14_13_49_52,0
2022_04_14_13_51_53,1
2022_04_14_13_55_55,2
2022_04_14_13_57_56,0
2022_04_14_13_59_57,0
2022_04_14_14_01_59,0
2022_04_14_14_04_00,1
2022_04_14_14_08_03,0
2022_04_14_14_10_08,1
2022_04_14_14_12_09,0
2022_04_14_14_14_11,0
2022_04_14_14_16_12,0
2022_04_14_14_20_14,2
2022_04_14_14_22_15,0
2022_04_14_14_24_16,0
2022_04_14_14_26_17,0
2022_04_14_14_32_20,0
2022_04_14_14_34_20,1
2022_04_14_14_36_21,0
2022_04_14_14_44_25,1
2022_04_14_14_46_26,0
2022_04_14_14_48_28,1
2022_04_14_14_52_30,0
2022_04_14_14_56_32,0
2022_04_14_14_58_34,1
2022_04_14_15_00_35,1
2022_04_14_15_02_37,2
2022_04_14_15_06_39,0
2022_04_14_15_08_40,0
2022_04_14_15_10_41,0
2022_04_14_15_16_45,0
2022_04_14_15_20_48,0
2022_04_14_15_26_51,0
2022_04_14_15_30_54,2
2022_04_14_15_34_56,0
2022_04_14_15_36_58,1
2022_04_14_15_38_59,0
2022_04_14_15_43_01,3
2022_04_14_15_49_05,0
2022_04_14_15_51_06,0
2022_04_14_15_53_07,0
2022_04_14_15_55_08,0
2022_04_14_15_57_09,0
2022_04_14_15_59_10,0
2022_04_14_16_01_11,0
2022_04_14_16_05_13,0
2022_04_14_16_13_18,1
2022_04_14_16_15_19,1
2022_04_14_16_17_20,1
2022_04_14_16_19_22,0
2022_04_14_16_21_23,0
2022_04_14_16_25_26,0
2022_04_14_16_27_27,0
2022_04_14_16_31_29,1
2022_04_14_16_33_30,0
2022_04_14_16_35_31,0
2022_04_14_16_39_33,0
2022_04_14_16_41_34,0
2022_04_14_16_45_36,1
2022_04_14_16_47_37,1
2022_04_14_16_49_38,0
2022_04_14_16_53_40,1
2022_04_14_16_55_41,0
2022_04_14_16_57_42,0
2022_04_14_16_59_43,2
2022_04_14_17_01_45,0
2022_04_14_17_05_46,0
2022_04_14_17_07_47,0
2022_04_14_17_11_50,1
2022_04_14_17_13_51,0
2022_04_14_17_15_52,0
2022_04_14_17_17_53,0
2022_04_14_17_19_55,1
2022_04_14_17_21_56,0
2022_04_14_17_23_57,0
2022_04_14_17_25_58,0
2022_04_14_17_27_59,0
2022_04_14_17_30_01,0
2022_04_14_17_32_02,0
2022_04_14_17_36_04,0
2022_04_14_17_38_05,0
2022_04_14_17_40_06,0
2022_04_14_17_42_08,0
2022_04_14_17_44_09,0
2022_04_14_17_46_09,0
2022_04_14_17_50_11,0
2022_04_14_17_52_12,0
2022_04_14_17_56_15,0
2022_04_14_17_58_16,0
2022_04_14_18_02_18,0
2022_04_14_18_04_19,0
2022_04_14_18_08_21,1
2022_04_14_18_10_22,0
2022_04_14_18_14_23,0
2022_04_14_18_16_25,0
2022_04_14_18_18_26,0
2022_04_14_18_20_27,1
2022_04_14_18_22_28,0
2022_04_14_18_24_29,0
2022_04_14_18_26_30,0
2022_04_14_18_28_31,0
2022_04_14_18_30_32,0
2022_04_14_18_34_35,0
2022_04_14_18_36_36,1
2022_04_14_18_40_39,0
2022_04_14_18_42_40,0
2022_04_14_18_46_42,0
2022_04_14_18_48_43,0
2022_04_14_18_52_45,0
2022_04_14_18_54_47,0
2022_04_14_19_00_50,1
2022_04_14_19_04_52,0
2022_04_14_19_06_53,0
2022_04_14_19_10_55,0
2022_04_14_19_12_56,0
2022_04_14_19_16_58,0
2022_04_14_19_23_02,0
2022_04_14_19_25_04,0
2022_04_14_19_27_05,0
2022_04_14_19_31_08,0
2022_04_14_19_33_09,0
2022_04_14_19_35_10,1
2022_04_14_19_37_12,0
2022_04_14_19_39_13,0
2022_04_14_19_45_17,0
2022_04_14_19_51_20,0
2022_04_14_19_53_22,0
2022_04_14_19_57_24,0
2022_04_14_19_59_25,0
2022_04_14_20_01_26,0
2022_04_14_20_05_28,0
2022_04_14_20_09_30,0
2022_04_14_20_11_31,0
2022_04_14_20_19_35,0
2022_04_14_20_21_36,0
2022_04_14_20_25_38,0
2022_04_14_20_27_40,0
2022_04_14_20_29_41,0
2022_04_14_20_35_45,1
2022_04_14_20_37_46,0
2022_04_14_20_39_47,2
2022_04_14_20_41_49,1
2022_04_14_20_43_50,0
2022_04_14_20_45_51,0
2022_04_14_20_47_53,0
2022_04_14_20_49_53,0
2022_04_14_20_51_55,0
2022_04_14_20_55_57,0
2022_04_14_20_57_59,0
2022_04_14_20_59_59,0
2022_04_14_21_02_00,0
2022_04_14_21_04_01,0
2022_04_14_21_06_02,0
2022_04_14_21_08_03,0
2022_04_14_21_10_05,0
2022_04_14_21_12_06,0
2022_04_14_21_14_06,0
2022_04_14_21_16_07,0
2022_04_14_21_18_08,0
2022_04_14_21_22_11,1
2022_04_14_21_24_12,0
2022_04_14_21_30_15,1
2022_04_14_21_32_16,0
2022_04_14_21_36_19,2
2022_04_14_21_38_20,0
2022_04_14_21_40_22,0
2022_04_14_21_48_26,2
2022_04_14_21_50_27,1
2022_04_14_21_52_28,0
2022_04_14_21_54_29,1
2022_04_14_21_56_31,0
2022_04_14_22_06_37,1
2022_04_14_22_08_38,0
2022_04_14_22_16_44,0
2022_04_14_22_18_45,1
2022_04_14_22_20_46,0
2022_04_14_22_24_47,0
2022_04_14_22_28_50,0
2022_04_14_22_32_53,2
2022_04_14_22_34_54,0
2022_04_14_22_36_55,1
2022_04_14_22_40_57,1
2022_04_14_22_45_00,1
2022_04_14_22_47_01,0
2022_04_14_22_49_02,0
2022_04_14_22_51_04,0
2022_04_14_22_53_05,0
2022_04_14_22_57_07,0
2022_04_14_23_01_09,2
2022_04_14_23_05_11,2
2022_04_14_23_07_12,2
2022_04_14_23_11_14,1
2022_04_14_23_13_15,0
2022_04_14_23_17_18,1
2022_04_14_23_21_20,0
2022_04_14_23_25_22,2
2022_04_14_23_27_24,0
2022_04_14_23_29_25,1
2022_04_14_23_31_26,0
2022_04_14_23_33_28,0
2022_04_14_23_35_29,0
2022_04_14_23_37_31,2
2022_04_14_23_41_33,1
2022_04_14_23_43_34,0
2022_04_14_23_45_36,0
2022_04_14_23_47_37,1
2022_04_14_23_49_38,0
2022_04_14_23_51_39,1
2022_04_14_23_53_41,0
2022_04_14_23_57_43,0
2022_04_15_00_05_48,1
2022_04_15_00_07_49,0
2022_04_15_00_11_50,3
2022_04_15_00_13_51,1
2022_04_15_00_17_53,2
2022_04_15_00_19_55,1
2022_04_15_00_25_58,1
2022_04_15_00_27_59,1
2022_04_15_00_30_00,4
2022_04_15_00_32_01,3
2022_04_15_00_34_03,1
2022_04_15_00_38_05,2
2022_04_15_00_40_07,1
2022_04_15_00_42_08,1
2022_04_15_00_44_09,1
2022_04_15_00_46_10,0
2022_04_15_00_50_13,0
2022_04_15_00_52_14,2
2022_04_15_00_56_16,3
2022_04_15_00_58_17,3
2022_04_15_01_00_18,1
2022_04_15_01_02_19,2
2022_04_15_01_06_21,0
2022_04_15_01_10_23,0
2022_04_15_01_12_24,2
2022_04_15_01_16_27,0
2022_04_15_01_20_29,0
2022_04_15_01_22_30,0
2022_04_15_01_24_31,1
2022_04_15_01_26_32,2
2022_04_15_01_28_33,1
2022_04_15_01_30_34,1
2022_04_15_01_34_37,2
2022_04_15_01_36_38,2
2022_04_15_01_40_41,3
2022_04_15_01_44_43,6
2022_04_15_01_48_45,10
2022_04_15_01_52_47,6
2022_04_15_01_54_48,6
2022_04_15_01_56_49,5
2022_04_15_02_00_51,8
2022_04_15_02_04_53,4
2022_04_15_02_06_54,6
2022_04_15_02_10_56,6
2022_04_15_02_12_57,8
2022_04_15_02_14_58,6
2022_04_15_02_21_01,10
2022_04_15_02_23_02,15
2022_04_15_02_25_03,8
2022_04_15_02_27_04,12
2022_04_15_02_31_07,7
2022_04_15_02_33_07,5
2022_04_15_02_41_12,14
2022_04_15_02_43_13,6
2022_04_15_02_45_14,8
2022_04_15_02_51_16,14
2022_04_15_02_53_17,8
2022_04_15_02_55_19,10
2022_04_15_02_57_19,13
2022_04_15_02_59_20,7
2022_04_15_03_01_21,8
2022_04_15_03_03_22,8
2022_04_15_03_05_23,13
2022_04_15_03_07_24,6
2022_04_15_03_09_25,9
2022_04_15_03_11_27,12
2022_04_15_03_13_28,7
2022_04_15_03_15_29,9
2022_04_15_03_19_31,8
2022_04_15_03_25_35,6
2022_04_15_03_27_36,7
2022_04_15_03_33_39,9
2022_04_15_03_35_40,9
2022_04_15_03_41_43,11
2022_04_15_03_45_45,6
2022_04_15_03_47_46,10
2022_04_15_03_49_47,6
2022_04_15_03_51_48,7
2022_04_15_03_55_50,10
2022_04_15_03_57_50,8
2022_04_15_03_59_51,6
2022_04_15_04_01_52,6
2022_04_15_04_05_53,9
2022_04_15_04_11_55,8
2022_04_15_04_15_57,10
2022_04_15_04_17_58,9
2022_04_15_04_21_59,7
2022_04_15_04_26_01,11
2022_04_15_04_28_02,10
2022_04_15_04_30_02,10
2022_04_15_04_32_03,12
2022_04_15_04_34_04,9
2022_04_15_04_36_05,16
2022_04_15_04_38_05,16
2022_04_15_04_40_06,8
2022_04_15_04_42_07,12
2022_04_15_04_44_07,14
2022_04_15_04_46_08,10
2022_04_15_04_48_09,12
2022_04_15_04_50_10,5
2022_04_15_04_56_12,15
2022_04_15_05_00_13,11
2022_04_15_05_02_14,11
2022_04_15_05_06_16,10
2022_04_15_05_10_17,7
2022_04_15_05_12_18,14
2022_04_15_05_20_21,10
2022_04_15_05_22_22,10
2022_04_15_05_26_23,13
2022_04_15_05_30_25,11
2022_04_15_05_32_26,15
2022_04_15_05_34_26,14
2022_04_15_05_36_27,11
2022_04_15_05_40_29,10
2022_04_15_05_46_31,8
2022_04_15_05_48_32,11
2022_04_15_05_50_32,13
2022_04_15_05_52_33,13
2022_04_15_05_54_34,7
2022_04_15_05_58_35,11
2022_04_15_06_00_36,12
2022_04_15_06_02_37,15
2022_04_15_06_06_38,11
2022_04_15_06_10_39,11
2022_04_15_06_12_40,9
2022_04_15_06_20_43,9
2022_04_15_06_24_45,14
2022_04_15_06_26_45,14
2022_04_15_06_28_46,8
2022_04_15_06_32_47,10
2022_04_15_06_36_49,9
2022_04_15_06_44_52,9
2022_04_15_06_46_53,9
2022_04_15_06_50_54,14
2022_04_15_06_54_56,11
2022_04_15_06_56_56,7
2022_04_15_07_00_58,5
2022_04_15_07_02_59,11
2022_04_15_07_09_01,8
2022_04_15_07_11_02,8
2022_04_15_07_13_02,11
2022_04_15_07_15_03,9
2022_04_15_07_17_04,9
2022_04_15_07_19_05,8
2022_04_15_07_21_06,11
2022_04_15_07_23_06,8
2022_04_15_07_25_07,8
2022_04_15_07_31_09,14
2022_04_15_07_35_11,8
2022_04_15_07_37_11,11
2022_04_15_07_39_12,8
2022_04_15_07_41_13,11
2022_04_15_07_43_14,9
2022_04_15_07_47_15,9
2022_04_15_07_49_16,9
2022_04_15_07_53_18,9
2022_04_15_07_55_19,8
2022_04_15_07_57_19,7
2022_04_15_07_59_20,11
2022_04_15_08_01_21,7
2022_04_15_08_05_22,5
2022_04_15_08_09_24,1
2022_04_15_08_13_26,4
2022_04_15_08_15_26,2
2022_04_15_08_17_27,1
2022_04_15_08_19_28,2
2022_04_15_08_21_29,1
2022_04_15_08_23_29,1
2022_04_15_08_25_30,2
2022_04_15_08_27_31,2
2022_04_15_08_29_32,4
2022_04_15_08_35_34,2
2022_04_15_08_39_36,4
2022_04_15_08_41_36,1
2022_04_15_08_43_37,1
2022_04_15_08_45_38,2
2022_04_15_08_47_38,1
2022_04_15_08_49_39,2
2022_04_15_08_51_40,1
2022_04_15_08_55_41,2
2022_04_15_08_59_43,2
2022_04_15_09_01_44,2
2022_04_15_09_05_45,1
2022_04_15_09_07_46,1
2022_04_15_09_09_47,2
2022_04_15_09_11_47,1
2022_04_15_09_13_48,0
2022_04_15_09_15_49,1
2022_04_15_09_17_50,4
2022_04_15_09_21_51,2
2022_04_15_09_23_52,2
2022_04_15_09_25_52,4
2022_04_15_09_27_53,1
2022_04_15_09_29_54,3
2022_04_15_09_31_54,3
2022_04_15_09_35_56,1
2022_04_15_09_37_57,3
2022_04_15_09_39_57,3
2022_04_15_09_46_00,1
2022_04_15_09_50_01,1
2022_04_15_09_56_03,2
2022_04_15_09_58_04,1
2022_04_15_10_00_05,2
2022_04_15_10_02_05,3
2022_04_15_10_06_07,1
2022_04_15_10_10_09,0
2022_04_15_10_16_11,1
2022_04_15_10_20_12,0
2022_04_15_10_22_13,5
2022_04_15_10_24_14,1
2022_04_15_10_28_16,2
2022_04_15_10_32_17,2
2022_04_15_10_36_18,2
2022_04_15_10_40_20,1
2022_04_15_10_42_21,3
2022_04_15_10_44_21,1
2022_04_15_10_46_22,2
2022_04_15_10_48_23,1
2022_04_15_10_52_24,1
2022_04_15_10_54_25,1
2022_04_15_11_04_29,1
2022_04_15_11_12_32,0
2022_04_15_11_16_33,0
2022_04_15_11_18_34,1
2022_04_15_11_20_35,1
2022_04_15_11_22_36,0
2022_04_15_11_24_36,1
2022_04_15_11_26_37,1
2022_04_15_11_28_38,1
2022_04_15_11_30_39,1
2022_04_15_11_32_40,0
2022_04_15_11_34_40,0
2022_04_15_11_36_41,0
2022_04_15_11_38_42,1
2022_04_15_11_40_43,1
2022_04_15_11_42_44,0
2022_04_15_11_46_45,1
2022_04_15_11_48_46,1
2022_04_15_11_50_47,0
2022_04_15_11_52_48,1
2022_04_15_11_56_50,1
2022_04_15_12_00_51,1
2022_04_15_12_04_53,1
2022_04_15_12_06_54,0
2022_04_15_12_10_57,1
2022_04_15_12_12_58,0
2022_04_15_12_14_58,0
2022_04_15_12_16_59,1
2022_04_15_12_21_01,0
2022_04_15_12_23_02,0
2022_04_15_12_25_03,1
2022_04_15_12_27_04,0
2022_04_15_12_29_05,1
2022_04_15_12_31_06,0
2022_04_15_12_33_06,1
2022_04_15_12_35_07,0
2022_04_15_12_37_08,0
2022_04_15_12_43_11,0
2022_04_15_12_45_11,0
2022_04_15_12_47_12,1
2022_04_15_12_51_14,0
2022_04_15_12_53_14,0
2022_04_15_12_57_16,1
2022_04_15_13_03_19,1
2022_04_15_13_05_21,0
2022_04_15_13_07_21,1
2022_04_15_13_09_22,0
2022_04_15_13_15_26,0
2022_04_15_13_17_27,0
2022_04_15_13_19_28,0
2022_04_15_13_23_29,1
2022_04_15_13_25_31,1
2022_04_15_13_27_31,0
2022_04_15_13_31_33,2
2022_04_15_13_33_34,0
2022_04_15_13_35_35,1
2022_04_15_13_41_38,0
2022_04_15_13_43_39,1
2022_04_15_13_45_40,0
2022_04_15_13_47_41,0
2022_04_15_13_53_44,0
2022_04_15_13_59_48,0
2022_04_15_14_01_49,2
2022_04_15_14_03_49,0
2022_04_15_14_05_50,0
2022_04_15_14_07_51,0
2022_04_15_14_09_52,0
2022_04_15_14_11_53,2
2022_04_15_14_13_54,0
2022_04_15_14_15_55,0
